"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"251454","2025-06-03","Ross Tierney -"," Ross Tierney","Ross Tierney (born 6 March 2001) is an Irish footballer who plays as a central attacking midfielder for Irish club Bohemian FC. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/251/454/25_120.png","170","66","2001-03-06","CAM,CM","62","66","€575K","€3K","Right","4 ","3 ","1 ","","Lean (170-)","No","€934K","","305","Bohemian FC","65","Premier Division","https://cdn.sofifa.net/meta/team/374/30.png","60","LM","26","2024-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"74559","2025-06-03","Matia Barzic -"," Matia Barzić Gutiérrez","Matia Barzic (Matia Barzić Gutiérrez, born 31 May 2004) is a Croatian footballer who plays as a center back for Spanish club CD Eldense, on loan from Elche CF. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/074/559/25_120.png","190","82","2004-05-31","CB","62","75","€900K","€5K","Right","3 ","2 ","1 ","","Normal (185+)","No","","","131110","CD Eldense","54","La Liga 2","https://cdn.sofifa.net/meta/team/1888/30.png","68","LCB","26","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"272959","2025-06-03","Villiam Granath -"," Villiam Granath","Villiam Granath (born 14 September 1998) is a Swedish footballer who plays as a left midfield for Swedish club Halmstads BK. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/272/959/25_120.png","189","78","1998-09-14","LM,ST","62","63","€475K","€3K","Right","3 ","3 ","1 ","","Normal (185+)","No","€629K","","321","Halmstads BK","56","Allsvenskan","https://cdn.sofifa.net/meta/team/720/30.png","63","RB","11","2023-02-01","2025","","","","","","","","","","","","","","","","","","","","","","","dDefend","","","","","","","","","","","","","","","","","","","",""
"269888","2025-06-03","Manuel Polster -"," Manuel Polster","Manuel Polster (born 23 December 2002) is an Austrian footballer who plays as a left midfield for Swiss club FC Lausanne-Sport. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/269/888/25_120.png","183","76","2002-12-23","LM,LW","62","69","€800K","€6K","Left","2 ","3 ","1 ","","Lean (170-185)","No","€1.4M","","1862","FC Lausanne-Sport","189","Super League","https://cdn.sofifa.net/meta/team/2357/30.png","69","SUB","43","2024-07-03","2027","","","","","","","","","","","","","","","","","","","","","","","dDefend","","","","","","","","","","","","","","","","","","","",""
"228928","2025-06-03","Samuel Mark Lavelle -"," Samuel Mark Lavelle","Sam Lavelle (Samuel Mark Lavelle, born 3 October 1996) is a Scottish footballer who plays as a center back for British club Carlisle United. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/228/928/25_120.png","188","76","1996-10-03","CB","62","62","€375K","€9K","Right","3 ","2 ","1 ","","Normal (185+)","No","€656K","","1480","Carlisle United","61","League Two","https://cdn.sofifa.net/meta/team/330/30.png","61","SUB","5","2023-07-07","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"240704","2025-06-03","Guo Quanbo -","Guo Quanbo郭全博","Guo Quanbo (郭全博, Guo Quanbo, born 31 August 1997) is a Chinese footballer who plays as a goalkeeper for Chinese club Meizhou Hakka. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/240/704/25_120.png","185","76","1997-08-31","GK","62","66","€425K","€5K","Right","2 ","1 ","1 ","","Lean (185+)","No","€691K","","114628","Meizhou Hakka","2012","Super League","https://cdn.sofifa.net/meta/team/11375/30.png","61","GK","41","2024-02-19","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"252736","2025-06-03","Hussein Ali -"," Hussein Ali","Hussein Ali (born 1 March 2002) is an Iraqi footballer who plays as a right back for Dutch club SC Heerenveen. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/252/736/25_120.png","180","73","2002-03-01","RB","62","70","€850K","€6K","Right","3 ","2 ","1 ","","Lean (170-185)","No","€1.4M","","1913","SC Heerenveen","10","Eredivisie","https://cdn.sofifa.net/meta/team/1053/30.png","67","SUB","15","2022-07-19","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"192320","2025-06-03","Gary Gardner -"," Gary Gardner","Gary Gardner (born 29 June 1992) is a British footballer who plays as a center midfield for British club Cambridge United. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/192/320/25_120.png","186","82","1992-06-29","CM,CDM","62","62","€325K","€6K","Right","3 ","3 ","1 ","","Normal (185+)","No","€569K","","1944","Cambridge United","60","League One","https://cdn.sofifa.net/meta/team/232/30.png","64","RES","20","2024-07-15","2026","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"265793","2025-06-03","Luke Elliot Plange -"," Luke Elliot Plange","Luke Plange (Luke Elliot Plange, born 4 November 2002) is a British footballer who plays as a striker for Scottish club Motherwell FC, on loan from Crystal Palace. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/265/793/25_120.png","188","65","2002-11-04","ST,RW","62","70","€900K","€33K","Right","4 ","3 ","1 ","","Lean (185+)","No","","","83","Motherwell FC","50","Premiership","https://cdn.sofifa.net/meta/team/309/30.png","64","SUB","57","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"75073","2025-06-03","Fabricio Alexis Pérez Escudero -"," Fabricio Alexis Pérez Escudero","Fabricio Pérez (Fabricio Alexis Pérez Escudero, born 7 December 2005) is an Argentine footballer who plays as a striker for Argentine club Estudiantes de La Plata. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/075/073/25_120.png","180","70","2005-12-07","ST","62","76","€925K","€8K","Right","3 ","2 ","1 ","","Lean (170-185)","No","€2M","","101083","Estudiantes de La Plata","353","Liga Profesional de Fútbol","https://cdn.sofifa.net/meta/team/9335/30.png","73","RES","29","2024-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264514","2025-06-03","Sam Curtis -"," Sam Curtis","Sam Curtis (born 1 December 2005) is an Irish footballer who plays as a right back for Scottish club St Johnstone FC, on loan from Sheffield United. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/264/514/25_120.png","185","76","2005-12-01","RB,CB,RM","62","76","€875K","€19K","Right","4 ","2 ","1 ","","Lean (185+)","No","","","100804","St Johnstone FC","50","Premiership","https://cdn.sofifa.net/meta/team/734/30.png","63","RM","37","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"74050","2025-06-03","Juan José Guevara Possú -"," Juan José Guevara Possú","Juan José Guevara (Juan José Guevara Possú, born 26 June 2001) is a Colombian footballer who plays as a center back for French club Sporting Club Bastia. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/074/050/25_120.png","180","72","2001-06-26","CB","62","66","€525K","€4K","Right","2 ","2 ","1 ","","Normal (170-185)","No","€958K","","58","Sporting Club Bastia","17","Ligue 2","https://cdn.sofifa.net/meta/team/430/30.png","66","RES","3","2023-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"278338","2025-06-03","Saná Fernandes -"," Saná Eusébio Mango Fernandes","Saná Fernandes (Saná Eusébio Mango Fernandes, born 10 March 2006) is a Portuguese footballer who plays as a striker for Dutch club NAC Breda, on loan from Lazio. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/278/338/25_120.png","165","57","2006-03-10","ST,CAM","62","76","€925K","€18K","Right","3 ","3 ","1 ","","Normal (170-)","No","","","1904","NAC Breda","10","Eredivisie","https://cdn.sofifa.net/meta/team/637/30.png","67","RES","19","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222274","2025-06-03","Shi Xiaotian -","Shi Xiaotian石笑天","Shi Xiaotian (石笑天, Shi Xiaotian, born 6 March 1990) is a Chinese footballer who plays as a goalkeeper for Chinese club Qingdao West Coast FC. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/222/274/25_120.png","190","79","1990-03-06","GK","62","62","€70K","€4K","Right","2 ","1 ","1 ","","Normal (185+)","No","€109K","","131488","Qingdao West Coast FC","2012","Super League","https://cdn.sofifa.net/meta/team/257391/30.png","64","SUB","35","2024-02-26","2029","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"223810","2025-06-03","George Thomas Maris -"," George Thomas Maris","George Maris (George Thomas Maris, born 6 March 1996) is a British footballer who plays as a central attacking midfielder for British club Mansfield Town. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/223/810/25_120.png","180","83","1996-03-06","CAM,CM,CDM","62","62","€400K","€7K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€700K","","1940","Mansfield Town","60","League One","https://cdn.sofifa.net/meta/team/225/30.png","64","LCM","10","2020-07-28","2026","","","","","","","","","","","","","","","","","","","","","","","Attackd","","","","","","","","","","","","","","","","","","","",""
"230722","2025-06-03","Seán Boyd -"," Seán Boyd","Seán Boyd (born 20 June 1998) is an Irish footballer who plays as a striker for Irish club Shelbourne FC. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/230/722/25_120.png","195","83","1998-06-20","ST","62","63","€475K","€3K","Right","2 ","2 ","1 ","","Lean (185+)","No","€772K","","834","Shelbourne FC","65","Premier Division","https://cdn.sofifa.net/meta/team/744/30.png","61","SUB","9","2021-12-01","2025","","","","","","","","","","","","","","","","","","","","","","","AttackdWide","","","","","","","","","","","","","","","","","","","",""
"234050","2025-06-03","Serigne Mor Mbaye -"," Serigne Mor Mbaye","Serigne Mor Mbaye (born 3 January 1996) is a Senegalese footballer who plays as a goalkeeper for Norwegian club Kristiansund BK. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/234/050/25_120.png","190","76","1996-01-03","GK","62","64","€350K","€2K","Right","2 ","1 ","1 ","","Normal (185+)","No","€464K","","113459","Kristiansund BK","41","Eliteserien","https://cdn.sofifa.net/meta/team/869/30.png","61","SUB","30","2019-02-15","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"261442","2025-06-03","Matías Josías Sosa -"," Matías Josías Sosa","Matías Sosa (Matías Josías Sosa, born 18 August 2001) is an Argentine footballer who plays as a left midfield for Argentine club Defensa y Justicia. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/261/442/25_120.png","179","77","2001-08-18","LM,RM","62","71","€900K","€9K","Right","2 ","3 ","1 ","","Normal (170-185)","No","€1.5M","","111710","Defensa y Justicia","353","Liga Profesional de Fútbol","https://cdn.sofifa.net/meta/team/9561/30.png","70","RES","32","2024-02-05","2026","","","","","","","","","","","","","","","","","","","","","","","dDefend","","","","","","","","","","","","","","","","","","","",""
"245059","2025-06-03","Maximiliano Agustín Zelaya -"," Maximiliano Agustín Zelaya","Maximiliano Zelaya (Maximiliano Agustín Zelaya, born 4 March 1997) is an Argentine footballer who plays as a center back for Argentine club San Lorenzo de Almagro. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/245/059/25_120.png","183","78","1997-03-04","CB","62","64","€425K","€8K","Right","2 ","2 ","1 ","","Normal (170-185)","No","€669K","","1013","San Lorenzo de Almagro","353","Liga Profesional de Fútbol","https://cdn.sofifa.net/meta/team/520/30.png","70","SUB","51","2024-01-01","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"264260","2025-06-03","Bradley Jamie Ethan Young -"," Bradley Jamie Ethan Young","Brad Young (Bradley Jamie Ethan Young, born 6 January 2003) is a British footballer who plays as a striker for Saudi Arabian club Al Orobah FC. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/264/260/25_120.png","185","73","2003-01-06","ST,CAM,RM","62","70","€900K","€7K","Right","2 ","3 ","1 ","","Normal (185+)","Yes","€1.7M","","112675","Al Orobah FC","350","Pro League","https://cdn.sofifa.net/meta/team/16512/30.png","66","CAM","9","2024-09-02","2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266052","2025-06-03","Adam Hamza Kaied -","Adam Hamza Kaiedآدم حمزة كايد","Adam Kaied (Adam Hamza Kaied, born 2 March 2002) is a Palestinian footballer who plays as a right winger for Dutch club NAC Breda. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/266/052/25_120.png","177","75","2002-03-02","RW,RB,LW","62","69","€800K","€6K","Right","3 ","3 ","1 ","","Lean (170-185)","No","€1.3M","","1904","NAC Breda","10","Eredivisie","https://cdn.sofifa.net/meta/team/637/30.png","67","SUB","14","2023-01-30","2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"276804","2025-06-03","Mattia Compagnon -"," Mattia Compagnon","Mattia Compagnon (born 6 November 2001) is an Italian footballer who plays as a striker for Italian club Catanzaro, on loan from Juventus. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/276/804/25_120.png","171","75","2001-11-06","ST,RM,RB","62","70","€900K","€48K","Left","3 ","3 ","1 ","","Lean (170-185)","No","","","110908","Catanzaro","32","Serie B","https://cdn.sofifa.net/meta/team/7471/30.png","68","SUB","7","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"255812","2025-06-03","Johan David Lara Medrano -"," Johan David Lara Medrano","Johan Lara (Johan David Lara Medrano, born 28 February 1999) is an Ecuadorian footballer who plays as a goalkeeper for Ecuadorian club Universidad Católica del Ecuador. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/255/812/25_120.png","187","82","1999-02-28","GK","62","67","€475K","€7K","Right","1 ","1 ","1 ","","Normal (185+)","No","€1.1M","","114581","Universidad Católica del Ecuador","2018","Serie A","https://cdn.sofifa.net/meta/team/15327/30.png","67","SUB","12","2024-01-02","2028","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"257348","2025-06-03","Taras Jan Gomulka -"," Taras Jan Gomulka","Taras Gomulka (Taras Jan Gomulka, born 16 September 2001) is an Australian soccer player who plays as a central defensive midfielder for Australian club Perth Glory. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/257/348/25_120.png","182","70","2001-09-16","CDM,CM","62","70","€850K","€4K","Right","3 ","2 ","1 ","","Lean (170-185)","No","€1.2M","","111399","Perth Glory","351","A-League Men","https://cdn.sofifa.net/meta/team/300/30.png","64","RCM","12","2024-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74309","2025-06-03","Yoann Kherbache -"," Yoann Kherbache","Yoann Kherbache (born 21 July 2000) is a French footballer who plays as a left midfield for French club Paris FC. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/074/309/25_120.png","170","62","2000-07-21","LM","62","67","€600K","€5K","Right","2 ","3 ","1 ","","Lean (170-)","No","€1.1M","","111817","Paris FC","17","Ligue 2","https://cdn.sofifa.net/meta/team/4508/30.png","70","RES","34","2024-08-08","2026","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"227653","2025-06-03","Earl William Edwards Jr. -"," Earl William Edwards Jr.","Earl Edwards Jr. (Earl William Edwards Jr., born 24 January 1992) is an American soccer player who plays as a goalkeeper for American club San Jose Earthquakes. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/227/653/25_120.png","191","93","1992-01-24","GK","62","62","€200K","€4K","Right","2 ","1 ","1 ","","Normal (185+)","No","€300K","","111928","San Jose Earthquakes","39","Major League Soccer","https://cdn.sofifa.net/meta/team/287/30.png","69","SUB","36","2024-12-30","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"242245","2025-06-03","Fahad Al Rashidi -","Fahad Al Rashidiفهد الرشيدي","Fahad Al Rashidi (born 16 May 1997) is a Saudi Arabian footballer who plays as a right midfield for Saudi Arabian club Al Ahli SFC. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/242/245/25_120.png","175","69","1997-05-16","RM,LM","62","62","€425K","€22K","Right","5 ","3 ","1 ","","Lean (170-185)","No","€680K","","112387","Al Ahli SFC","350","Pro League","https://cdn.sofifa.net/meta/team/9908/30.png","75","SUB","19","2023-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"258373","2025-06-03","Marian Danciu -"," Marian Danciu","Marian Danciu (born 24 April 2002) is a Romanian footballer who plays as a right midfield for Romanian club UTA Arad. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/258/373/25_120.png","175","68","2002-04-24","RM,CAM,RW","62","69","€800K","€5K","Right","2 ","3 ","1 ","","Lean (170-185)","No","€1.2M","","110750","UTA Arad","330","Liga I","https://cdn.sofifa.net/meta/team/8474/30.png","64","CAM","37","2025-01-16","2027","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"262470","2025-06-03","Ștefan Călin Pănoiu -"," Ștefan Călin Pănoiu","Ștefan Pănoiu (Ștefan Călin Pănoiu, born 23 September 2002) is a Romanian footballer who plays as a central attacking midfielder for Romanian club FC Botoşani. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/262/470/25_120.png","179","74","2002-09-23","CAM,RM,LM","62","68","€650K","€5K","Left","4 ","3 ","1 ","","Lean (170-185)","No","€1M","","110752","FC Botoşani","330","Liga I","https://cdn.sofifa.net/meta/team/3195/30.png","64","SUB","17","2024-08-12","2026","","","","","","","","","","","","","","","","","","","","","","","Attackd","","","","","","","","","","","","","","","","","","","",""
"266822","2025-06-03","José Gallegos -"," José Gallegos","José Gallegos (born 22 September 2001) is an American soccer player who plays as a left winger for Danish club Sønderjyske Fodbold. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/266/822/25_120.png","176","73","2001-09-22","LW,CAM","62","70","€900K","€7K","Right","3 ","3 ","1 ","","Stocky (170-185)","No","€1.3M","","1447","Sønderjyske Fodbold","1","Superliga","https://cdn.sofifa.net/meta/team/390/30.png","63","SUB","17","2022-01-28","2026","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"72006","2025-06-03","Milton Delgado -"," Milton Delgado","Milton Delgado (born 16 June 2005) is an Argentine footballer who plays as a central defensive midfielder for Argentine club Boca Juniors. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/072/006/25_120.png","166","63","2005-06-16","CDM,CM","62","78","€975K","€8K","Right","3 ","2 ","1 ","","Normal (170-)","No","€2.1M","","1877","Boca Juniors","353","Liga Profesional de Fútbol","https://cdn.sofifa.net/meta/team/587/30.png","74","CDM","43","2024-02-09","2028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72774","2025-06-03","Mark Gevorgyan -"," Mark Gevorgyan","Mark Gevorgyan (born 1 June 2005) is a German footballer who plays as a right back for German club Hannover 96 II. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/072/774/25_120.png","174","63","2005-06-01","RB","62","73","€825K","€1K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€1.4M","","110683","Hannover 96 II","2076","3. Liga","https://cdn.sofifa.net/meta/team/3686/30.png","61","RES","28","2024-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"204870","2025-06-03","Neill Byrne -"," Neill Byrne","Neill Byrne (born 2 February 1993) is an Irish footballer who plays as a center back for British club Bradford City. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/204/870/25_120.png","190","74","1993-02-02","CB","62","62","€275K","€13K","Right","2 ","2 ","1 ","","Normal (185+)","No","€481K","","1804","Bradford City","61","League Two","https://cdn.sofifa.net/meta/team/137/30.png","62","RCB","5","2024-06-14","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"240710","2025-06-03","Gabriel Isaac Cléùr -"," Gabriel Isaac Cléùr","Gabriel Cléùr (Gabriel Isaac Cléùr, born 31 January 1998) is an Australian soccer player who plays as a right back for Australian club Western Sydney Wanderers. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/240/710/25_120.png","180","76","1998-01-31","RB,CB","62","63","€425K","€6K","Right","2 ","2 ","1 ","","Lean (170-185)","No","€563K","","112427","Western Sydney Wanderers","351","A-League Men","https://cdn.sofifa.net/meta/team/1264/30.png","64","RB","2","2022-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"261190","2025-06-03","Bassam Mohammed Al Hurayji -"," Bassam Mohammed Al Hurayji","Bassam Al Hurayji (Bassam Mohammed Al Hurayji, born 29 March 2000) is a Saudi Arabian footballer who plays as a right back for Saudi Arabian club Al Ahli SFC. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/261/190/25_120.png","175","68","2000-03-29","RB,CM,CB","62","66","€525K","€18K","Right","4 ","2 ","1 ","","Lean (170-185)","No","€879K","","112387","Al Ahli SFC","350","Pro League","https://cdn.sofifa.net/meta/team/9908/30.png","75","SUB","6","2023-08-06","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"265543","2025-06-03","José Agustín Pérez Siri -"," José Agustín Pérez Siri","Agustín Pérez (José Agustín Pérez Siri, born 20 August 2000) is a Uruguayan footballer who plays as a central defensive midfielder for Uruguayan club Cerro Largo. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/265/543/25_120.png","178","71","2000-08-20","CDM","62","70","€825K","€7K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€1.9M","","115536","Cerro Largo","338","Primera División","https://cdn.sofifa.net/meta/team/2528/30.png","65","SUB","25","2025-01-24","2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77639","2025-06-03","Michał Łukowicz -"," Michał Łukowicz","Maik Łukowicz (Michał Łukowicz, born 1 February 1995) is a Polish footballer who plays as a striker for German club SV Werder Bremen. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/077/639/25_120.png","188","78","1995-02-01","ST","62","62","€400K","€18K","Right","3 ","2 ","1 ","","Lean (185+)","No","€680K","","38","SV Werder Bremen","19","Bundesliga","https://cdn.sofifa.net/meta/team/82/30.png","75","RES","45","2025-03-01","2027","","","","","","","","","","","","","","","","","","","","","","","AttackdWide","","","","","","","","","","","","","","","","","","","",""
"259655","2025-06-03","Phillip Čančar -"," Phillip Čančar","Phillip Cancar (Phillip Čančar, born 11 May 2001) is an Australian soccer player who plays as a center back for Australian club Newcastle Jets. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/259/655/25_120.png","186","75","2001-05-11","CB","62","68","€575K","€2K","Right","3 ","2 ","1 ","","Normal (185+)","No","€834K","","111398","Newcastle Jets","351","A-League Men","https://cdn.sofifa.net/meta/team/557/30.png","62","SUB","4","2023-02-08","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"277320","2025-06-03","Aaron Sky Schwarz -"," Aaron Sky Schwarz","Aaron-Sky Schwarz (Aaron Sky Schwarz, born 20 March 2004) is an Austrian footballer who plays as a left winger for Austrian club SK Austria Klagenfurt, on loan from SK Rapid. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/277/320/25_120.png","180","82","2004-03-20","LW,RW","62","74","€950K","€11K","Right","3 ","3 ","1 ","","Normal (170-185)","No","","","1787","SK Austria Klagenfurt","80","Bundesliga","https://cdn.sofifa.net/meta/team/4065/30.png","65","RES","70","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"279880","2025-06-03","Renato Bellucci Marin -"," Renato Bellucci Marin","Renato Marin (Renato Bellucci Marin, born 10 July 2006) is an Italian footballer who plays as a goalkeeper for Italian club Roma. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/279/880/25_120.png","193","80","2006-07-10","GK","62","78","€875K","€2K","Left","3 ","1 ","1 ","","Normal (185+)","No","€2M","","52","Roma","31","Serie A","https://cdn.sofifa.net/meta/team/37/30.png","79","SUB","89","2024-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"193608","2025-06-03","Oliver Anthony Clarke -"," Oliver Anthony Clarke","Ollie Clarke (Oliver Anthony Clarke, born 29 June 1992) is a British footballer who plays as a center midfield for British club Swindon Town. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/193/608/25_120.png","180","86","1992-06-29","CM,CB","62","62","€325K","€9K","Right","4 ","3 ","1 ","","Normal (170-185)","No","€569K","","1934","Swindon Town","61","League Two","https://cdn.sofifa.net/meta/team/285/30.png","62","RCB","8","2024-06-14","2026","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"264009","2025-06-03","Yahav Gurfinkel -"," Yahav Gurfinkel","Yahav Gurfinkel (born 27 June 1998) is an Israeli footballer who plays as a left back for Chinese club Chengdu Rongcheng. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/264/009/25_120.png","171","70","1998-06-27","LB","62","65","€475K","€11K","Left","3 ","2 ","1 ","","Normal (170-185)","No","€772K","","116360","Chengdu Rongcheng","2012","Super League","https://cdn.sofifa.net/meta/team/18045/30.png","67","LB","11","2024-02-01","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"74569","2025-06-03","Ilyes Zouaoui -"," Ilyes Zouaoui","Ilyes Zouaoui (born 5 October 2003) is a French footballer who plays as a left midfield for French club FC Martigues. In the game FC 25, his overall rating is 62.","https://cdn.sofifa.net/players/074/569/25_120.png","183","75","2003-10-05","LM","62","71","€875K","€3K","Right","3 ","3 ","1 ","","Normal (170-185)","No","€1.7M","","67","FC Martigues","17","Ligue 2","https://cdn.sofifa.net/meta/team/6826/30.png","63","SUB","8","2024-07-01","2027","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
