player_id,player_name,full_name,date_of_birth,nationality,height_cm,weight_kg,best_position,positions,overall_rating,potential,preferred_foot,weak_foot,skill_moves,current_sofifa_team_id,current_club_name,sofifa_value_eur,transfermarkt_market_value_eur,has_sofifa_profile,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,attack_position,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
276271,Tobias Eisenhuth -, Tobias Eisenhuth,2001-09-21,,183,83,CDM,"CDM,CM",61,69,Right,3 ,2 ,110645,Viktoria Köln,700000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
259120,Jade Jay Mingi -, Jade Jay Mingi,2000-10-22,,185,69,CB,"CB,RB,CM",61,68,Right,3 ,3 ,1931,Stockport County,600000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
73009,Ramien Safi -, Ramien Safi,1999-10-17,,177,71,RM,"RM,CAM,ST",61,64,Left,4 ,3 ,526,Rot-Weiss Essen,450000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
75057,Naoufel El Hannach -,Naoufel El Hannachنوفل الحناش,2006-12-07,,183,75,CB,"CB,RB",61,79,Right,3 ,2 ,73,Paris Saint-Germain,775000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
245553,James Ryan Scott -, James Ryan Scott,2000-08-30,,189,95,ST,"ST,RW,LW",61,63,Right,4 ,2 ,100805,St. Mirren,425000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
199730,Dinu Bogdan Moldovan -, Dinu Bogdan Moldovan,1990-05-03,,180,77,GK,GK,61,61,Right,2 ,1 ,310,Rapid Bucuresti,60000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
77106,Yan Maranhão -, Yan Lincon Farias de Sousa,2002-09-13,,184,77,ST,ST,61,71,Right,3 ,3 ,1900,Moreirense FC,750000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78642,Ibrahim Akitunde Alani -, Ibrahim Akitunde Alani,2006-07-29,,177,72,CM,CM,61,77,Right,3 ,2 ,462,Real Valladolid CF,825000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
248114,Carlo Roberto Casap -, Carlo Roberto Casap,1998-12-29,,178,78,CM,CM,61,62,Left,2 ,3 ,110075,FCV Farul Constanța,400000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260914,Issouf Macalou -, Issouf Macalou,1998-12-27,,187,87,RM,"RM,RW",61,62,Left,2 ,3 ,110751,Universitatea Cluj,400000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
75059,Enzo Genton -, Enzo Genton,2006-03-31,,181,74,CB,CB,61,75,Right,3 ,2 ,217,FC Lorient,725000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
275251,Mauricio Aimar Cuevas -, Mauricio Aimar Cuevas,2003-02-10,,170,61,RB,RB,61,71,Right,2 ,2 ,697,LA Galaxy,700000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
216115,Rafi Mohammed Al Ruwaili -,Rafi Mohammed Al Ruwailiرافع الرويلي,1990-07-05,,175,74,GK,GK,61,61,Right,3 ,1 ,112675,Al Orobah FC,110000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
260403,George Broadbent -, George Broadbent,2000-09-30,,188,77,CDM,"CDM,CM",61,64,Right,2 ,2 ,142,Doncaster Rovers,400000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73524,Marvin Marvellous Kaleta -, Marvin Marvellous Kaleta,2004-09-14,,180,74,RB,RB,61,73,Right,2 ,2 ,83,Motherwell FC,750000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
276788,Ewan Wilson -, Ewan Wilson,2004-11-19,,179,80,LB,"LB,LM",61,75,Left,3 ,2 ,83,Motherwell FC,750000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
76853,Leandrinho -, Leandro Viana da Silva Gama,2005-03-17,,170,67,LB,LB,61,75,Left,3 ,2 ,111674,Al Shabab,750000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
248117,Andrei Virgil Ciobanu -, Andrei Virgil Ciobanu,1998-01-18,,176,67,CAM,"CAM,CM",61,62,Right,3 ,3 ,110075,FCV Farul Constanța,375000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
72758,Janis Juckel -, Janis Juckel,2004-07-29,,180,76,CM,CM,61,69,Right,4 ,2 ,162,FC Energie Cottbus,700000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
278070,Cengiz Demir -, Cengiz Demir,2001-04-18,,186,74,CB,"CB,LB",61,68,Left,2 ,2 ,101028,Hatayspor,600000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
228918,Karahan Yasir Subaşı -, Karahan Yasir Subaşı,1996-01-01,,180,73,LB,LB,61,61,Left,2 ,2 ,101033,Konyaspor,300000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
252726,Cenk Şen -, Cenk Şen,2000-10-02,,170,70,LB,"LB,LM",61,68,Left,2 ,2 ,131388,Bodrumspor,625000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
77111,Joan Lenny Yannis Tincres -, Joan Lenny Yannis Tincres,2006-06-17,,182,73,ST,ST,61,80,Right,3 ,3 ,1816,Amiens SC,825000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73016,Filippo Calixte Mané -, Filippo Calixte Mané,2005-03-08,,188,77,CB,CB,61,78,Right,3 ,2 ,22,Borussia Dortmund,800000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
271160,Sidi Guéssor Sané -, Sidi Guéssor Sané,2003-04-21,,192,82,ST,"ST,LM",61,70,Right,3 ,3 ,110500,Eintracht Braunschweig,750000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
75320,Pierre-Ismaëlo Ganiou -, Pierre-Ismaëlo Ganiou,2005-03-14,,185,78,CB,"CB,RB",61,74,Right,3 ,2 ,115494,FC Annecy,725000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
273976,Diego Nicolás Barrera -, Diego Nicolás Barrera,2004-06-22,,171,68,RM,"RM,RW",61,74,Right,3 ,3 ,112965,Central Cordoba SdE,800000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
276024,Christian Junior Senneville -, Christian Junior Senneville,1991-01-31,,171,69,RB,RB,61,61,Right,3 ,2 ,111276,USL Dunkerque,170000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
235064,Calum Ross MacDonald -, Calum Ross MacDonald,1997-12-18,,180,78,LB,LB,61,62,Left,2 ,2 ,1940,Mansfield Town,350000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
245048,Li Shenyuan -,Li Shenyuan李申圆,1997-10-02,,180,69,RB,"RB,CB",61,61,Right,3 ,2 ,111769,Changchun Yatai,325000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
263225,Pedro Tomás Garrido Peña -, Pedro Tomás Garrido Peña,2003-10-29,,180,75,GK,GK,61,73,Right,3 ,1 ,15029,Universidad de Chile,700000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
220985,Johan Axel Brattberg -, Johan Axel Brattberg,1996-12-28,,200,93,GK,GK,61,63,Right,2 ,1 ,112180,Västerås SK,300000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
262714,Mamadou Jobe -, Mamadou Jobe,2003-03-02,,185,77,CB,CB,61,73,Right,3 ,2 ,1944,Cambridge United,750000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
76858,Matteo de Brienne -, Matteo de Brienne,2002-05-22,,170,67,LB,LB,61,68,Left,4 ,2 ,111594,GAIS,625000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
78138,Kasper Boogaard -, Kasper Boogaard,2006-01-29,,183,75,CDM,"CDM,CM",61,77,Right,5 ,2 ,1906,AZ Alkmaar,800000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263739,Lewis Jon Macari -, Lewis Jon Macari,2002-02-08,,183,82,CB,"CB,RB",61,70,Right,3 ,2 ,1937,Notts County,700000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
271675,Adam Mayor -, Adam Mayor,2004-04-10,,170,65,LB,"LB,LM",61,68,Left,3 ,3 ,112764,Bromley,625000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
260155,Patrick Samuel Jones -, Patrick Samuel Jones,2003-06-09,,180,70,LM,"LM,RM",61,74,Right,4 ,3 ,143,Exeter City,800000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
204860,Kane Ruudi Hemmings -, Kane Ruudi Hemmings,1992-04-08,,186,78,ST,ST,61,61,Right,3 ,3 ,121,Crewe Alexandra,275000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
228668,Matthew James Taylor -, Matthew James Taylor,1990-03-30,,176,74,ST,ST,61,61,Right,3 ,3 ,1936,Cheltenham Town,160000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248124,Mateusz Stępień -, Mateusz Stępień,2002-02-12,,184,76,RM,RM,61,68,Right,3 ,3 ,114393,Puszcza Niepołomice,675000,,1,,,,,,,,,,,,,,,dDefend,,,,,,,,,,,,,,,,,,,
200253,Jonas Lindberg -, Jonas Lindberg,1989-03-24,,177,70,ST,"ST,LM,LW",61,61,Right,3 ,3 ,111594,GAIS,140000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70973,Lirim Kastrati -, Lirim Kastrati,1999-02-02,,178,71,RB,RB,61,63,Right,3 ,2 ,301,Widzew Łódź,375000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
203069,Ryan Tunnicliffe -, Ryan Tunnicliffe,1992-12-30,,183,80,CDM,"CDM,CM",61,61,Right,3 ,2 ,111393,Adelaide United,230000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
277053,Alessio Rizza -, Alessio Rizza,2003-03-07,,175,76,LB,LB,61,70,Left,2 ,3 ,111993,Cittadella,700000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
206142,Sony Thimotée Dieng -, Sony Thimotée Dieng,1992-04-09,,189,79,CM,"CM,CDM",61,61,Right,2 ,2 ,1936,Cheltenham Town,250000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
274494,Fahad Khalid Al Abdulraziq -, Fahad Khalid Al Abdulraziq,2000-04-24,,170,66,RB,RB,61,66,Right,3 ,2 ,112393,Al Taawoun FC,450000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
248126,Emile Acquah -, Emile Acquah,2000-07-13,,188,84,ST,ST,61,63,Right,3 ,2 ,381,Barrow,425000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
264255,Jason Robert Sraha Osei -, Jason Robert Sraha Osei,2002-11-19,,188,71,CB,"CB,LB,LM",61,71,Left,2 ,2 ,15015,Burton Albion,700000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
246591,Mark Coyle -, Mark Coyle,1997-02-13,,178,68,CM,"CM,CDM",61,61,Right,4 ,2 ,834,Shelbourne FC,350000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232256,Han Pengfei -,Han Pengfei韩鹏飞,1993-04-28,,190,88,CB,CB,61,61,Right,2 ,2 ,116360,Chengdu Rongcheng,220000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
253760,Darragh Power -, Darragh Power,2000-12-29,,173,73,RB,RB,61,63,Right,2 ,2 ,1936,Cheltenham Town,400000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
189248,Mohamed Amsif -,Mohamed Amsifمحمد أمسيف,1989-02-07,,186,92,GK,GK,61,61,Right,3 ,1 ,492,SV Wehen Wiesbaden,35000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
266049,Amar Abdirahman Ahmed Fatah -, Amar Abdirahman Ahmed Fatah,2004-02-19,,180,73,LM,LM,61,76,Right,3 ,3 ,1907,Willem II,800000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
70465,Nuha David Jatta -, Nuha David Jatta,2006-03-15,,193,84,CAM,"CAM,CM",61,78,Right,3 ,3 ,54,Torino,825000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
271937,Dawid Drachal -, Dawid Drachal,2005-01-31,,182,70,RM,"RM,RW",61,73,Left,4 ,3 ,110206,GKS Katowice,775000,,1,,,,,,,,,,,,,,,dDefend,,,,,,,,,,,,,,,,,,,
77377,Alessandro Louati -, Alessandro Louati,2003-01-11,,191,85,CM,CM,61,68,Left,2 ,2 ,112124,SS Juve Stabia,675000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
78145,Alejandro Jesús Gomes Rodríguez -, Alejandro Jesús Gomes Rodríguez,2008-03-11,,176,68,ST,ST,61,77,Right,3 ,3 ,66,Olympique Lyonnais,825000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261441,Manuel Panaro Miramón -, Manuel Panaro Miramón,2002-12-28,,181,75,LW,"LW,LM",61,70,Right,3 ,3 ,101084,Gimnasia y Esgrima La Plata,725000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
70722,Breyton Dylan Fougeu -, Breyton Dylan Fougeu,2004-01-06,,179,68,ST,ST,61,70,Right,3 ,2 ,101016,Adana Demirspor,725000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71491,Joaquin Maximiliano Pereyra -, Joaquin Maximiliano Pereyra,2005-06-16,,180,74,LB,LB,61,75,Right,3 ,2 ,101083,Estudiantes de La Plata,750000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
75075,Santiago Martínez -, Santiago Martínez,2004-01-01,,174,68,CAM,CAM,61,72,Left,3 ,3 ,111706,Godoy Cruz,725000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
236611,Ryan George Henson Loft -, Ryan George Henson Loft,1997-09-14,,190,77,ST,ST,61,62,Right,3 ,2 ,1944,Cambridge United,400000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
248131,Park Jung In -,Jeung-in Park박정인,2000-10-07,,178,70,ST,"ST,CAM",61,66,Right,3 ,3 ,112258,Gwangju FC,500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
266308,Lautaro Iván Bursich -, Lautaro Iván Bursich,2002-09-25,,195,79,GK,GK,61,73,Right,3 ,1 ,112965,Central Cordoba SdE,700000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
70724,Abat Aymbetov -,Abat AymbetovАбат Қайратұлы Айымбетов,1995-08-07,,184,71,ST,ST,61,61,Right,3 ,2 ,101016,Adana Demirspor,325000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279876,Charlys -, Charlys Matheus Lima Pontes,2004-02-19,,188,76,CDM,"CDM,CM",61,72,Right,3 ,2 ,112168,Cosenza,675000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221764,Dominic Thomas -, Dominic Thomas,1996-02-14,,173,65,RM,"RM,LM,CM",61,61,Left,3 ,3 ,445,Derry City,325000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
265797,Yosuke Furukawa -,Yosuke Furukawa古川 陽介,2003-07-16,,174,65,LM,LM,61,66,Right,3 ,3 ,420,Górnik Zabrze,475000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
271173,Michael Oluwakorede Olakigbe -, Michael Oluwakorede Olakigbe,2004-04-06,,180,73,RM,"RM,LM",61,75,Right,3 ,3 ,1924,Chesterfield,800000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
272709,Gustav Lindgren -, Gustav Lindgren,2001-08-16,,180,81,ST,ST,61,70,Right,3 ,2 ,1938,Peterborough United,750000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279622,Noël Aséko-Nkili -, Noël Aséko-Nkili,2005-11-22,,178,72,CDM,"CDM,CM",61,78,Right,3 ,2 ,485,Hannover 96,800000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
229190,Kevin Holt -, Kevin Holt,1993-01-25,,185,70,CB,"CB,LB,CDM",61,61,Left,3 ,2 ,445,Derry City,220000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
257862,James Michael Belshaw -, James Michael Belshaw,1990-10-12,,191,86,GK,GK,61,61,Right,2 ,1 ,112222,Harrogate Town,110000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
260166,Oh Jae Hyuk -,Jae-hyeok Oh오재혁,2002-06-21,,174,69,CM,"CM,LW,LM",61,68,Right,3 ,3 ,1478,Jeju United FC,675000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
267847,Kosi Trevor David Thompson -, Kosi Trevor David Thompson,2003-01-27,,178,79,RB,"RB,CM",61,68,Right,3 ,3 ,111651,Toronto FC,625000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
269127,Ji Jiabao -,Ji Jiabao季家葆,2002-09-16,,196,87,GK,GK,61,72,Right,3 ,1 ,131487,Shenzhen Peng City,650000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
279623,Samuele Di Benedetto -, Samuele Di Benedetto,2005-07-16,,172,68,CM,"CM,CDM",61,79,Left,3 ,2 ,110697,VfB Stuttgart II,825000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
240967,Joshua Akinola Ogunfaolu-Kayode -, Joshua Akinola Ogunfaolu-Kayode,2000-05-04,,191,75,ST,"ST,RW",61,64,Right,3 ,2 ,1797,Rotherham United,450000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74568,Mohamed Bamba -, Mohamed Bamba,2003-02-09,,180,65,CM,CM,61,70,Right,4 ,2 ,67,FC Martigues,725000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
77640,Diego Armando Díaz -, Diego Armando Díaz,2002-01-10,,180,75,ST,ST,61,69,Right,3 ,2 ,111716,Club Atlético Unión,750000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217160,Peng Xinli -,Peng Xinli彭欣力,1991-07-22,,177,65,CM,"CM,CDM",61,61,Left,3 ,3 ,111724,Shandong Taishan,250000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
190792,Parfait Mandanda -, Parfait Mandanda,1989-10-10,,182,84,GK,GK,61,61,Right,2 ,1 ,210,Stade Malherbe Caen,60000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
76105,César Garza Cantú -, César Garza Cantú,2005-07-01,,172,70,CDM,"CDM,CM",61,75,Right,3 ,2 ,180,Dundee FC,725000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278346,Mateus Lusuardi -, Mateus Henrique Vanzelli Lusuardi,2004-01-08,,190,80,CB,CB,61,72,Left,3 ,2 ,111657,Frosinone,675000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
258122,Axel Sjöberg -, Axel Sjöberg,2000-04-12,,177,70,RB,RB,61,64,Right,3 ,2 ,423,St Patrick's Athletic FC,425000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
276811,Maximilian Fillafer -, Maximilian Fillafer,2004-12-26,,188,75,RM,RM,61,73,Right,4 ,3 ,2017,TSV Hartberg,775000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
240715,George Robert Lawrence Lloyd -, George Robert Lawrence Lloyd,2000-02-11,,173,63,ST,ST,61,65,Right,2 ,2 ,127,Shrewsbury Town,475000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266828,Calum Graham Kavanagh -, Calum Graham Kavanagh,2003-09-05,,183,85,ST,"ST,CAM",61,64,Right,3 ,2 ,1804,Bradford City,450000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
243532,Erik Tallig -, Erik Tallig,2000-01-10,,178,76,CM,"CM,RW,RM",61,65,Left,4 ,3 ,162,FC Energie Cottbus,475000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
70477,Dehmaine Tabibou Assoumani -, Dehmaine Tabibou Assoumani,2005-04-17,,181,71,CM,"CM,CAM",61,74,Left,2 ,3 ,71,FC Nantes,775000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70734,Daniel William Kwabena Adu-Adjei -, Daniel William Kwabena Adu-Adjei,2005-06-21,,177,68,ST,"ST,LM",61,75,Right,3 ,2 ,1943,AFC Bournemouth,775000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245070,Jesse Debrah -, Jesse Debrah,2000-05-01,,191,92,CB,CB,61,64,Right,2 ,2 ,1928,Port Vale,400000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
246094,Ryan Graydon -, Ryan Graydon,1999-04-11,,188,76,ST,ST,61,64,Right,2 ,3 ,112260,Fleetwood Town,450000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247630,Sahal Abdul Samad -, Sahal Abdul Samad,1997-04-01,,179,70,CM,"CM,LM,RM",61,61,Right,3 ,3 ,113146,Mohun Bagan Super Giant,350000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
253518,Li Yang -,Li Yang李扬,1997-07-22,,186,85,CB,CB,61,63,Right,3 ,2 ,116360,Chengdu Rongcheng,350000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
194894,Francesco Rossi -, Francesco Rossi,1991-04-27,,193,83,GK,GK,61,61,Right,2 ,1 ,39,Atalanta,110000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
76879,Matias Siltanen -, Matias Siltanen,2007-03-29,,175,67,CM,"CM,CDM",61,82,Right,3 ,2 ,710,Djurgårdens IF,1000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
272464,Axel Gueguin -, Axel Gueguin,2005-03-24,,172,58,LM,LM,61,76,Left,2 ,3 ,70,Montpellier HSC,775000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
277584,Joel William Colwill -, Joel William Colwill,2004-10-27,,179,68,CAM,"CAM,CM",61,72,Right,2 ,3 ,143,Exeter City,700000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
278096,Lorenzo Amatucci -, Lorenzo Amatucci,2004-02-05,,172,71,CDM,"CDM,CM",61,76,Right,3 ,2 ,110373,US Salernitana 1919,750000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279120,Català -, José Luis Català Vázquez,2004-08-16,,188,83,CB,CB,61,77,Right,3 ,2 ,452,RCD Espanyol,800000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
264529,Florian Schock -, Florian Schock,2001-05-22,,199,95,GK,GK,61,68,Right,2 ,1 ,110636,Fortuna Düsseldorf,550000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
70225,Ayman -,Ayman Arguigue Safsafiأيمن الركيك صفصافي,2005-05-01,,182,71,ST,ST,61,73,Right,3 ,2 ,110839,SD Huesca,775000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225361,Luke Paul McGee -, Luke Paul McGee,1995-09-02,,193,83,GK,GK,61,61,Right,3 ,1 ,15048,Tranmere Rovers,230000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
257873,Warren Matthew Burrell -, Warren Matthew Burrell,1990-06-03,,178,76,LB,"LB,CB,CDM",61,61,Right,4 ,2 ,112222,Harrogate Town,120000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
78162,Naziru Shuabiu -, Naziru Shuabiu,2004-02-10,,184,75,ST,ST,61,73,Right,2 ,2 ,744,Rio Ave FC,800000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277842,Jascha Brandt -, Jascha Brandt,2003-03-20,,184,74,CAM,"CAM,LM,RM",61,68,Left,4 ,3 ,10030,SC Paderborn 07,675000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
247890,Bobby-Emmanuel Kamwa -, Bobby-Emmanuel Kamwa,2000-03-18,,183,80,LM,"LM,LW,ST",61,64,Right,3 ,3 ,112254,Newport County,450000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
72531,Luan Simnica -, Luan Simnica,2004-01-22,,182,74,CDM,"CDM,CM",61,70,Left,3 ,2 ,110178,SV Sandhausen,675000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74579,Marselino Ferdinan Philipus -, Marselino Ferdinan Philipus,2004-09-09,,178,67,CAM,"CAM,LM",61,76,Right,3 ,3 ,1951,Oxford United,775000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
76883,Rodrigo Agustín Colazo -, Rodrigo Agustín Colazo,2000-11-15,,186,79,ST,"ST,RW",61,63,Right,3 ,2 ,111716,Club Atlético Unión,425000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193875,Jack David Hingert -, Jack David Hingert,1990-09-26,,170,68,RB,RB,61,61,Right,3 ,2 ,111395,Brisbane Roar,170000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
278356,Jacopo Seghetti -, Jacopo Seghetti,2005-02-17,,189,75,GK,GK,61,78,Right,3 ,1 ,1746,Empoli,750000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
279124,Bradley Ibrahim -, Bradley Ibrahim,2004-10-21,,185,77,CDM,"CDM,CM,CB",61,76,Right,2 ,2 ,110890,Crawley Town,725000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209493,Donervon Joseph Daniels -, Donervon Joseph Daniels,1993-11-24,,186,91,CB,CB,61,61,Right,2 ,2 ,1803,Walsall,275000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
